Policy ID,Age,Gender,Vehicle Type,Fuel Type,City Tier,NCB,Vehicle Age,IDV,Exposure,Claims,Claim Amount,Accident Type,Weather,Fraud Flag
NS-01215,30,Male,Hatchback,Petrol,Tier 2,20,9,683000,1.0,0,,,,0
NS-00505,25,Female,Two-Wheeler,CNG,Tier 1,0,12,86000,1.0,0,,,,0
NS-02372,55,Female,Sedan,Petrol,Tier 3,0,13,729000,1.0,1,53800.0,Natural Disaster,Clear,0
NS-00348,61,Female,SUV,Petrol,Tier 1,35,3,1194000,1.0,0,,,,0
NS-00387,48,Female,Sedan,Diesel,Tier 1,45,8,1095000,1.0,0,,,,0
NS-01025,28,Male,Hatchback,Petrol,Tier 2,0,1,517000,1.0,0,,,,0
NS-01385,40,Male,Two-Wheeler,Petrol,Tier 2,35,0,72000,1.0,0,,,,0
NS-00895,37,Female,SUV,Petrol,Tier 1,45,7,1595000,1.0,1,42600.0,Theft,Rain,0
NS-00829,51,Male,Sedan,CNG,Tier 1,0,12,869000,1.0,1,129200.0,Collision,Clear,0
NS-02339,49,Female,SUV,Petrol,Tier 3,35,7,1560000,1.0,0,,,,0
NS-00476,36,Female,Sedan,Diesel,Tier 1,35,10,605000,1.0,0,,,,0
NS-01684,50,Female,Sedan,Petrol,Tier 2,50,2,656000,1.0,0,,,,0
NS-02054,29,Female,Hatchback,Petrol,Tier 3,0,1,635000,1.0,0,,,,0
NS-02235,63,Male,Hatchback,Petrol,Tier 3,35,6,426000,1.0,0,,,,0
NS-02024,34,Male,Hatchback,Petrol,Tier 3,35,2,632000,1.0,0,,,,0
NS-01948,31,Male,Sedan,Diesel,Tier 3,35,3,867000,1.0,0,,,,0
NS-00653,46,Female,Two-Wheeler,Petrol,Tier 1,25,12,154000,1.0,0,,,,0
NS-00173,41,Male,Two-Wheeler,Electric,Tier 1,45,6,146000,1.0,0,,,,0
NS-01475,46,Male,Hatchback,Petrol,Tier 2,45,2,495000,1.0,0,,,,0
NS-01150,27,Male,Hatchback,Petrol,Tier 2,35,3,514000,1.0,0,,,,0
NS-00039,48,Male,Sedan,Petrol,Tier 1,25,6,1152000,1.0,0,,,,0
NS-01555,65,Male,Sedan,Petrol,Tier 2,0,8,634000,1.0,0,,,,0
NS-00714,40,Female,Hatchback,Petrol,Tier 1,35,3,413000,1.0,0,,,,0
NS-00091,21,Female,Hatchback,Petrol,Tier 1,0,11,381000,1.0,0,,,,0
NS-00167,54,Female,SUV,Petrol,Tier 1,25,6,1344000,1.0,0,,,,0
NS-01206,38,Male,Sedan,Diesel,Tier 2,20,13,1130000,1.0,0,,,,0
NS-00876,65,Male,SUV,CNG,Tier 1,20,11,1755000,1.0,0,,,,0
NS-01883,29,Male,Hatchback,Diesel,Tier 3,0,9,615000,1.0,0,,,,0
NS-02200,44,Male,SUV,Diesel,Tier 3,0,1,1983000,1.0,0,,,,0
NS-02338,36,Male,Sedan,Petrol,Tier 3,20,0,765000,1.0,0,,,,0
NS-01094,41,Male,Hatchback,Petrol,Tier 2,20,3,501000,1.0,0,,,,0
NS-01156,32,Male,Hatchback,CNG,Tier 2,25,10,646000,1.0,0,,,,0
NS-01325,25,Male,Hatchback,CNG,Tier 2,20,3,386000,1.0,0,,,,0
NS-01898,39,Female,Hatchback,Diesel,Tier 3,25,1,427000,1.0,0,,,,0
NS-01351,59,Male,Two-Wheeler,Petrol,Tier 2,20,9,185000,1.0,0,,,,0
NS-00511,29,Male,Hatchback,Petrol,Tier 1,25,11,610000,1.0,0,,,,0
NS-01681,28,Male,Two-Wheeler,Electric,Tier 2,20,0,128000,1.0,0,,,,0
NS-00500,32,Female,SUV,Petrol,Tier 1,25,2,1435000,1.0,0,,,,0
NS-01890,35,Male,Two-Wheeler,Petrol,Tier 3,0,4,156000,1.0,0,,,,0
NS-01389,22,Male,Sedan,CNG,Tier 2,0,8,808000,1.0,0,,,,0
NS-01520,25,Female,Hatchback,Diesel,Tier 2,50,9,403000,1.0,0,,,,0
NS-01672,56,Female,Hatchback,Petrol,Tier 2,35,1,686000,1.0,0,,,,0
NS-00339,21,Male,Sedan,CNG,Tier 1,20,0,690000,1.0,0,,,,0
NS-02178,46,Female,Two-Wheeler,CNG,Tier 3,25,1,73000,1.0,1,20000.0,Fire,Clear,0
NS-01189,58,Female,Hatchback,Diesel,Tier 2,25,6,608000,1.0,0,,,,0
NS-00029,57,Female,Two-Wheeler,Diesel,Tier 1,35,12,122000,1.0,0,,,,0
NS-01541,60,Male,Two-Wheeler,Petrol,Tier 2,0,15,94000,1.0,0,,,,0
NS-01218,44,Female,Sedan,Petrol,Tier 2,20,4,626000,1.0,0,,,,0
NS-01848,49,Female,Hatchback,Petrol,Tier 3,0,12,363000,1.0,0,,,,0
NS-00795,60,Female,Hatchback,Petrol,Tier 1,25,1,424000,1.0,0,,,,0
NS-00946,49,Male,Hatchback,Diesel,Tier 1,20,8,539000,1.0,0,,,,0
NS-01417,50,Female,Sedan,Diesel,Tier 2,50,6,1172000,1.0,0,,,,0
NS-00170,34,Male,Sedan,Diesel,Tier 1,20,12,846000,1.0,1,33300.0,Collision,Rain,0
NS-02206,61,Male,SUV,Petrol,Tier 3,20,13,1427000,1.0,0,,,,0
NS-01677,59,Male,Two-Wheeler,Petrol,Tier 2,35,3,81000,1.0,0,,,,0
NS-01198,51,Female,Hatchback,Diesel,Tier 2,45,15,461000,1.0,0,,,,0
NS-01543,57,Female,Two-Wheeler,Diesel,Tier 2,50,15,116000,1.0,0,,,,0
NS-01254,47,Male,Sedan,CNG,Tier 2,0,15,843000,1.0,0,,,,0
NS-01950,59,Male,Sedan,Diesel,Tier 3,20,14,1068000,1.0,0,,,,0
NS-00913,57,Female,Hatchback,CNG,Tier 1,25,14,682000,1.0,0,,,,0
NS-00492,39,Male,Sedan,Petrol,Tier 1,0,8,895000,1.0,0,,,,0
NS-00954,32,Female,Sedan,Petrol,Tier 1,35,14,769000,1.0,0,,,,0
NS-01098,30,Male,SUV,Petrol,Tier 2,45,2,1458000,1.0,0,,,,0
NS-01033,55,Female,Hatchback,Diesel,Tier 2,35,14,654000,1.0,0,,,,0
NS-00588,44,Male,Sedan,Petrol,Tier 1,45,8,778000,1.0,0,,,,0
NS-00751,41,Female,Sedan,Petrol,Tier 1,0,12,609000,1.0,0,,,,0
NS-00658,30,Male,Sedan,Petrol,Tier 1,35,13,1116000,1.0,0,,,,0
NS-00235,38,Male,Two-Wheeler,Petrol,Tier 1,0,1,105000,1.0,0,,,,0
NS-00733,50,Female,Hatchback,Petrol,Tier 1,0,14,573000,1.0,0,,,,0
NS-02393,58,Male,Hatchback,Petrol,Tier 3,25,4,374000,1.0,0,,,,0
NS-01187,43,Male,Two-Wheeler,Petrol,Tier 2,20,14,83000,1.0,0,,,,0
NS-01157,33,Male,Hatchback,Diesel,Tier 2,35,15,652000,1.0,0,,,,0
NS-02053,40,Male,Sedan,Diesel,Tier 3,25,3,1127000,1.0,0,,,,0
NS-01995,53,Female,Two-Wheeler,Diesel,Tier 3,0,9,92000,1.0,0,,,,0
NS-02165,26,Male,Two-Wheeler,Petrol,Tier 3,20,1,107000,1.0,0,,,,0
NS-00935,35,Male,Two-Wheeler,CNG,Tier 1,20,3,166000,1.0,0,,,,0
NS-01210,22,Female,SUV,CNG,Tier 2,20,7,1646000,1.0,0,,,,0
NS-01066,57,Female,Sedan,Petrol,Tier 2,0,10,894000,1.0,0,,,,0
NS-01717,30,Female,Hatchback,Electric,Tier 2,0,15,567000,1.0,0,,,,0
NS-00109,49,Female,Hatchback,Petrol,Tier 1,35,14,576000,1.0,0,,,,0
NS-01063,62,Male,Hatchback,Petrol,Tier 2,0,5,367000,1.0,0,,,,0
NS-00569,25,Male,SUV,Petrol,Tier 1,0,1,1108000,1.0,0,,,,0
NS-01168,30,Female,SUV,Petrol,Tier 2,45,1,1041000,1.0,0,,,,0
NS-01175,25,Male,Hatchback,Petrol,Tier 2,25,1,375000,1.0,0,,,,0
NS-01589,56,Male,Two-Wheeler,Petrol,Tier 2,45,8,168000,1.0,0,,,,0
NS-01508,40,Female,Sedan,Electric,Tier 2,25,9,939000,1.0,0,,,,0
NS-01493,61,Male,SUV,Petrol,Tier 2,50,13,1311000,1.0,0,,,,0
NS-00891,65,Male,Hatchback,Petrol,Tier 1,20,9,547000,1.0,0,,,,0
NS-00948,24,Female,Hatchback,Petrol,Tier 1,25,3,613000,1.0,0,,,,0
NS-01049,57,Male,Sedan,Petrol,Tier 2,25,14,1116000,1.0,0,,,,0
NS-01884,44,Female,Two-Wheeler,Petrol,Tier 3,45,4,192000,1.0,0,,,,0
NS-01913,27,Female,Sedan,Petrol,Tier 3,35,8,677000,1.0,0,,,,0
NS-02041,56,Male,Sedan,Diesel,Tier 3,0,3,1009000,1.0,0,,,,0
NS-00885,47,Male,Hatchback,Petrol,Tier 1,20,3,566000,1.0,0,,,,0
NS-00144,41,Male,SUV,Petrol,Tier 1,20,6,1236000,1.0,0,,,,0
NS-02357,54,Male,Hatchback,CNG,Tier 3,0,2,694000,1.0,0,,,,0
NS-02184,62,Female,Hatchback,Petrol,Tier 3,50,4,632000,1.0,0,,,,0
NS-00851,27,Female,Hatchback,Diesel,Tier 1,0,13,508000,1.0,0,,,,0
NS-01588,47,Male,Two-Wheeler,Diesel,Tier 2,50,5,194000,1.0,0,,,,0
NS-01408,56,Male,Sedan,Petrol,Tier 2,0,12,718000,1.0,0,,,,0
NS-00735,60,Female,Sedan,Petrol,Tier 1,20,0,720000,1.0,0,,,,0
NS-00718,65,Male,Sedan,Diesel,Tier 1,20,4,658000,1.0,1,41500.0,Collision,Rain,0
NS-02278,47,Female,Hatchback,Petrol,Tier 3,0,11,480000,1.0,0,,,,0
NS-00455,24,Female,Two-Wheeler,CNG,Tier 1,0,5,153000,1.0,0,,,,0
NS-00265,48,Male,Hatchback,Diesel,Tier 1,35,13,392000,1.0,0,,,,0
NS-00076,24,Male,Sedan,Petrol,Tier 1,20,11,810000,1.0,0,,,,0
NS-01257,44,Male,SUV,Petrol,Tier 2,20,6,1935000,1.0,0,,,,0
NS-00445,36,Male,Sedan,Petrol,Tier 1,25,14,635000,1.0,0,,,,0
NS-00396,63,Male,Two-Wheeler,Petrol,Tier 1,45,6,100000,1.0,0,,,,0
NS-02008,52,Male,SUV,Diesel,Tier 3,35,3,1728000,1.0,0,,,,0
NS-00177,26,Female,Sedan,Petrol,Tier 1,0,13,697000,1.0,0,,,,0
NS-01043,33,Male,SUV,Petrol,Tier 2,35,2,1707000,1.0,0,,,,0
NS-02242,24,Female,Two-Wheeler,Petrol,Tier 3,35,12,137000,1.0,0,,,,0
NS-01955,44,Female,Sedan,Petrol,Tier 3,25,3,614000,1.0,0,,,,0
NS-01366,43,Female,Sedan,Petrol,Tier 2,0,11,1169000,1.0,0,,,,0
NS-01925,21,Male,Sedan,Diesel,Tier 3,0,5,907000,1.0,0,,,,0
NS-00596,43,Male,Hatchback,CNG,Tier 1,45,4,445000,1.0,0,,,,0
NS-00062,33,Female,SUV,CNG,Tier 1,35,10,1710000,1.0,0,,,,0
NS-01297,38,Male,Hatchback,Diesel,Tier 2,35,1,579000,1.0,0,,,,0
NS-01822,50,Female,Two-Wheeler,Petrol,Tier 3,20,5,78000,1.0,0,,,,0
NS-00873,65,Female,Hatchback,CNG,Tier 1,35,4,469000,1.0,0,,,,0
NS-00867,34,Female,SUV,Diesel,Tier 1,25,3,1931000,1.0,0,,,,0
NS-00217,53,Male,Sedan,Petrol,Tier 1,0,6,940000,1.0,0,,,,0
NS-00279,36,Female,Hatchback,Petrol,Tier 1,0,12,504000,1.0,0,,,,0
NS-01549,32,Female,Sedan,Petrol,Tier 2,35,10,697000,1.0,1,22000.0,Collision,Rain,0
NS-01719,45,Female,Hatchback,Petrol,Tier 2,50,11,614000,1.0,0,,,,0
NS-01393,60,Female,SUV,Petrol,Tier 2,0,6,1162000,1.0,0,,,,0
NS-01804,23,Female,Hatchback,Petrol,Tier 3,20,11,556000,1.0,0,,,,0
NS-00037,64,Male,Sedan,Petrol,Tier 1,0,8,1168000,1.0,0,,,,0
NS-02330,27,Female,Two-Wheeler,Electric,Tier 3,20,13,117000,1.0,0,,,,0
NS-01214,36,Male,SUV,Electric,Tier 2,35,2,1681000,1.0,0,,,,0
NS-00663,48,Male,Two-Wheeler,Petrol,Tier 1,35,13,173000,1.0,0,,,,0
NS-02326,60,Female,Hatchback,Petrol,Tier 3,25,8,457000,1.0,0,,,,0
NS-02287,31,Male,Sedan,Petrol,Tier 3,0,11,1183000,1.0,0,,,,0
NS-02021,53,Male,Hatchback,Diesel,Tier 3,0,0,431000,1.0,0,,,,0
NS-00978,49,Female,SUV,Petrol,Tier 1,0,2,1721000,1.0,0,,,,0
NS-01572,38,Female,Sedan,Petrol,Tier 2,25,9,888000,1.0,0,,,,0
NS-01123,34,Female,SUV,Petrol,Tier 2,0,5,2038000,1.0,0,,,,0
NS-01713,34,Male,Sedan,CNG,Tier 2,35,6,1026000,1.0,0,,,,0
NS-00739,31,Male,Hatchback,Petrol,Tier 1,20,1,494000,1.0,0,,,,0
NS-00192,64,Male,Hatchback,Petrol,Tier 1,35,6,652000,1.0,0,,,,0
NS-00920,65,Male,Hatchback,Diesel,Tier 1,0,14,577000,1.0,0,,,,0
NS-00457,31,Female,Two-Wheeler,Petrol,Tier 1,45,8,129000,1.0,0,,,,0
NS-01893,59,Female,Two-Wheeler,Petrol,Tier 3,35,14,173000,1.0,1,8400.0,Theft,Clear,0
NS-01418,43,Male,Hatchback,Diesel,Tier 2,45,0,476000,1.0,0,,,,0
NS-00676,44,Male,Sedan,Diesel,Tier 1,35,15,643000,1.0,1,48400.0,Collision,Clear,0
NS-00761,35,Male,Sedan,Diesel,Tier 1,50,11,1036000,1.0,0,,,,0
NS-02288,33,Female,Sedan,CNG,Tier 3,0,6,601000,1.0,0,,,,0
NS-02164,55,Female,Two-Wheeler,Petrol,Tier 3,20,9,173000,1.0,0,,,,0
NS-00729,49,Male,Two-Wheeler,Diesel,Tier 1,35,8,60000,1.0,0,,,,0
NS-02179,43,Male,Hatchback,Diesel,Tier 3,0,2,493000,1.0,0,,,,0
NS-01400,35,Male,SUV,Petrol,Tier 2,25,8,1620000,1.0,0,,,,0
NS-00413,55,Female,Hatchback,Petrol,Tier 1,25,9,470000,1.0,0,,,,0
NS-01099,50,Female,Sedan,CNG,Tier 2,45,15,666000,1.0,0,,,,0
NS-01517,39,Male,SUV,Diesel,Tier 2,35,4,1938000,1.0,0,,,,0
NS-01650,33,Male,Two-Wheeler,Petrol,Tier 2,25,6,150000,1.0,0,,,,0
NS-01525,56,Male,Hatchback,Petrol,Tier 2,0,8,507000,1.0,0,,,,0
NS-00826,56,Female,Hatchback,Petrol,Tier 1,20,12,492000,1.0,0,,,,0
NS-02079,39,Female,Hatchback,Petrol,Tier 3,0,4,649000,1.0,0,,,,0
NS-01927,28,Male,SUV,Diesel,Tier 3,20,4,1691000,1.0,0,,,,0
NS-00617,22,Male,Sedan,Petrol,Tier 1,0,13,602000,1.0,0,,,,0
NS-00115,55,Male,Hatchback,Petrol,Tier 1,20,7,466000,1.0,0,,,,0
NS-00418,38,Female,Hatchback,Petrol,Tier 1,50,8,694000,1.0,0,,,,0
NS-02350,49,Male,Hatchback,Petrol,Tier 3,50,2,611000,1.0,0,,,,0
NS-01626,52,Female,Sedan,Petrol,Tier 2,0,12,670000,1.0,0,,,,0
NS-00970,26,Female,SUV,Petrol,Tier 1,0,4,1492000,1.0,1,24700.0,Collision,Clear,0
NS-00605,56,Female,Two-Wheeler,Petrol,Tier 1,20,4,125000,1.0,0,,,,0
NS-02355,58,Male,Sedan,Diesel,Tier 3,45,12,714000,1.0,0,,,,0
NS-00090,43,Male,Sedan,CNG,Tier 1,0,3,1118000,1.0,0,,,,0
NS-00849,55,Female,Sedan,Petrol,Tier 1,0,1,930000,1.0,0,,,,0
NS-00727,57,Male,Two-Wheeler,Petrol,Tier 1,25,6,138000,1.0,1,23400.0,Third-Party Liability,Rain,0
NS-02354,31,Male,Two-Wheeler,Diesel,Tier 3,0,3,178000,1.0,0,,,,0
NS-00754,45,Female,Sedan,Petrol,Tier 1,35,10,616000,1.0,0,,,,0
NS-00499,45,Male,Hatchback,Diesel,Tier 1,50,13,655000,1.0,0,,,,0
NS-01277,50,Female,Sedan,Petrol,Tier 2,35,3,815000,1.0,0,,,,0
NS-01922,22,Female,Hatchback,Electric,Tier 3,25,2,504000,1.0,0,,,,0
NS-01326,54,Male,Hatchback,Petrol,Tier 2,20,2,415000,1.0,0,,,,0
NS-01631,36,Female,Two-Wheeler,Petrol,Tier 2,0,5,188000,1.0,0,,,,0
NS-00012,53,Female,Two-Wheeler,CNG,Tier 1,0,12,67000,1.0,0,,,,0
NS-00397,55,Male,Two-Wheeler,Diesel,Tier 1,35,7,175000,1.0,0,,,,0
NS-00285,39,Female,Sedan,Diesel,Tier 1,25,13,784000,1.0,0,,,,0
NS-02346,55,Female,Hatchback,Petrol,Tier 3,50,4,619000,1.0,0,,,,0
NS-01067,23,Male,Hatchback,Petrol,Tier 2,35,10,390000,1.0,0,,,,0
NS-01866,50,Male,Two-Wheeler,Petrol,Tier 3,25,6,102000,1.0,0,,,,0
NS-01192,56,Male,Two-Wheeler,Petrol,Tier 2,45,3,73000,1.0,0,,,,0
NS-01441,47,Male,Sedan,Diesel,Tier 2,50,13,954000,1.0,0,,,,0
NS-01601,52,Female,Hatchback,Petrol,Tier 2,45,0,410000,1.0,0,,,,0
NS-01859,40,Male,Two-Wheeler,Diesel,Tier 3,25,8,89000,1.0,1,39500.0,Collision,Clear,0
NS-02244,49,Male,Hatchback,Petrol,Tier 3,0,0,697000,1.0,0,,,,0
NS-02243,43,Female,SUV,Diesel,Tier 3,35,3,2105000,1.0,0,,,,0
NS-01451,41,Male,Two-Wheeler,CNG,Tier 2,0,9,74000,1.0,0,,,,0
NS-00691,32,Female,Two-Wheeler,Petrol,Tier 1,25,5,164000,1.0,0,,,,0
NS-02169,28,Female,Sedan,Diesel,Tier 3,45,13,805000,1.0,0,,,,0
NS-01953,37,Female,Sedan,Electric,Tier 3,0,13,1071000,1.0,0,,,,0
NS-01569,23,Male,Hatchback,Petrol,Tier 2,0,9,535000,1.0,0,,,,0
NS-02329,38,Male,SUV,CNG,Tier 3,0,6,1735000,1.0,0,,,,0
NS-02317,36,Female,Hatchback,Diesel,Tier 3,20,7,626000,1.0,0,,,,0
NS-00690,59,Female,SUV,Petrol,Tier 1,0,8,1127000,1.0,0,,,,0
NS-02188,24,Male,Hatchback,CNG,Tier 3,35,4,583000,1.0,0,,,,0
NS-01688,55,Male,Two-Wheeler,CNG,Tier 2,20,15,73000,1.0,0,,,,0
NS-00852,43,Male,Hatchback,Petrol,Tier 1,50,7,431000,1.0,1,33200.0,Collision,Rain,0
NS-01499,28,Male,Hatchback,Petrol,Tier 2,35,7,548000,1.0,1,66700.0,Theft,Clear,0
NS-00160,34,Female,Sedan,Diesel,Tier 1,25,10,1077000,1.0,0,,,,0
NS-00896,44,Male,Sedan,Petrol,Tier 1,25,14,666000,1.0,0,,,,0
NS-00497,60,Male,Two-Wheeler,Diesel,Tier 1,35,0,132000,1.0,0,,,,0
NS-00258,28,Male,SUV,Diesel,Tier 1,50,13,1748000,1.0,0,,,,0
NS-01783,21,Female,Two-Wheeler,Petrol,Tier 2,0,12,115000,1.0,0,,,,0
NS-00336,35,Male,Hatchback,Diesel,Tier 1,50,6,692000,1.0,0,,,,0
NS-02333,47,Female,Sedan,CNG,Tier 3,0,6,936000,1.0,0,,,,0
NS-01040,41,Female,SUV,Petrol,Tier 2,20,8,959000,1.0,0,,,,0
NS-00516,55,Female,Sedan,Petrol,Tier 1,0,12,754000,1.0,0,,,,0
NS-01349,26,Female,Hatchback,Petrol,Tier 2,0,4,352000,1.0,0,,,,0
NS-01016,56,Male,SUV,Petrol,Tier 2,25,8,1772000,1.0,0,,,,0
NS-00769,40,Female,SUV,CNG,Tier 1,25,9,1624000,1.0,0,,,,0
NS-02250,33,Female,Hatchback,Diesel,Tier 3,0,2,473000,1.0,0,,,,0
NS-00442,44,Male,Sedan,CNG,Tier 1,35,10,786000,1.0,0,,,,0
NS-02366,47,Female,Hatchback,CNG,Tier 3,25,14,663000,1.0,0,,,,0
NS-00762,55,Female,Hatchback,Diesel,Tier 1,20,0,354000,1.0,0,,,,0
NS-01930,41,Female,Two-Wheeler,Petrol,Tier 3,35,3,86000,1.0,0,,,,0
NS-01247,65,Female,Hatchback,Petrol,Tier 2,25,8,692000,1.0,1,44700.0,Collision,Rain,0
NS-01204,47,Male,Sedan,Petrol,Tier 2,35,10,979000,1.0,0,,,,0
NS-00802,23,Female,Two-Wheeler,Diesel,Tier 1,25,12,195000,1.0,0,,,,0
NS-01124,60,Male,Hatchback,Petrol,Tier 2,35,2,580000,1.0,0,,,,0
NS-01861,61,Female,Sedan,Electric,Tier 3,20,5,1058000,1.0,0,,,,0
NS-01782,55,Female,SUV,Petrol,Tier 2,20,5,1304000,1.0,1,48600.0,Collision,Rain,0
NS-00522,51,Female,SUV,Petrol,Tier 1,50,11,1478000,1.0,0,,,,0
NS-01786,21,Female,SUV,Diesel,Tier 2,45,6,1121000,1.0,0,,,,0
NS-00023,45,Male,Hatchback,CNG,Tier 1,35,7,486000,1.0,0,,,,0
NS-00357,57,Female,Hatchback,Diesel,Tier 1,35,10,531000,1.0,0,,,,0
NS-02285,32,Female,SUV,Petrol,Tier 3,45,0,2126000,1.0,0,,,,0
NS-01278,62,Female,Hatchback,Petrol,Tier 2,50,15,463000,1.0,0,,,,0
NS-01313,52,Male,Sedan,Petrol,Tier 2,20,13,684000,1.0,0,,,,0
NS-01636,62,Female,Two-Wheeler,Diesel,Tier 2,45,5,149000,1.0,0,,,,0
NS-00551,34,Male,Two-Wheeler,Petrol,Tier 1,0,11,145000,1.0,0,,,,0
NS-00341,21,Female,Sedan,Petrol,Tier 1,20,4,1038000,1.0,0,,,,0
NS-00432,65,Male,Two-Wheeler,Petrol,Tier 1,35,10,93000,1.0,1,59400.0,Collision,Clear,0
NS-00474,53,Female,Hatchback,Diesel,Tier 1,35,5,552000,1.0,1,70000.0,Collision,Fog,0
NS-00218,24,Male,Sedan,CNG,Tier 1,25,12,789000,1.0,0,,,,0
NS-00912,54,Female,Two-Wheeler,Petrol,Tier 1,25,8,107000,1.0,0,,,,0
NS-01228,36,Male,SUV,Diesel,Tier 2,45,14,1749000,1.0,1,49700.0,Collision,Rain,0
NS-02142,60,Female,Sedan,Petrol,Tier 3,20,3,892000,1.0,0,,,,0
NS-01012,54,Female,SUV,CNG,Tier 2,0,5,1567000,1.0,0,,,,0
NS-00958,56,Female,SUV,Diesel,Tier 1,25,14,1284000,1.0,0,,,,0
NS-01774,32,Female,Hatchback,Petrol,Tier 2,25,15,578000,1.0,0,,,,0
NS-00094,65,Female,SUV,Petrol,Tier 1,35,13,1278000,1.0,0,,,,0
NS-01009,55,Male,SUV,Petrol,Tier 2,0,14,1713000,1.0,0,,,,0
NS-01071,24,Female,Hatchback,Petrol,Tier 2,25,9,483000,1.0,0,,,,0
NS-01093,27,Female,Sedan,Petrol,Tier 2,25,0,905000,1.0,0,,,,0
NS-02390,60,Female,Two-Wheeler,Petrol,Tier 3,0,15,116000,1.0,0,,,,0
NS-01998,26,Female,Hatchback,Diesel,Tier 3,20,11,430000,1.0,0,,,,0
NS-01309,49,Female,SUV,Petrol,Tier 2,45,3,1534000,1.0,0,,,,0
NS-00697,23,Male,Two-Wheeler,CNG,Tier 1,0,9,107000,1.0,0,,,,0
NS-01110,59,Male,Sedan,Diesel,Tier 2,0,5,1171000,1.0,0,,,,0
NS-00997,36,Female,Two-Wheeler,Petrol,Tier 1,20,10,101000,1.0,0,,,,0
NS-01459,22,Male,Hatchback,Petrol,Tier 2,25,1,619000,1.0,0,,,,0
NS-01680,35,Female,Hatchback,CNG,Tier 2,0,6,674000,1.0,0,,,,0
NS-00154,48,Female,Sedan,Petrol,Tier 1,0,12,980000,1.0,0,,,,0
NS-01100,27,Female,Sedan,Petrol,Tier 2,45,7,632000,1.0,0,,,,0
NS-02212,42,Male,Two-Wheeler,Petrol,Tier 3,0,1,71000,1.0,0,,,,0
NS-00247,26,Female,Two-Wheeler,Electric,Tier 1,45,12,82000,1.0,0,,,,0
NS-02400,36,Female,Sedan,Diesel,Tier 3,20,13,915000,1.0,0,,,,0
NS-00790,47,Male,Two-Wheeler,Petrol,Tier 1,0,5,110000,1.0,0,,,,0
NS-00581,29,Male,Sedan,Diesel,Tier 1,0,8,1019000,1.0,0,,,,0
NS-01471,30,Male,Two-Wheeler,Petrol,Tier 2,25,12,122000,1.0,0,,,,0
NS-00704,50,Female,Sedan,Petrol,Tier 1,0,1,760000,1.0,0,,,,0
NS-02023,30,Female,Hatchback,Petrol,Tier 3,45,12,535000,1.0,0,,,,0
NS-01213,65,Female,Hatchback,Petrol,Tier 2,25,5,663000,1.0,0,,,,0
NS-01296,62,Male,Two-Wheeler,Petrol,Tier 2,45,9,62000,1.0,0,,,,0
NS-00897,34,Female,Two-Wheeler,Petrol,Tier 1,25,0,93000,1.0,0,,,,0
NS-01909,58,Male,Hatchback,Diesel,Tier 3,20,12,602000,1.0,0,,,,0
NS-01261,55,Female,Sedan,Diesel,Tier 2,45,7,1005000,1.0,0,,,,0
NS-00488,58,Male,Hatchback,Petrol,Tier 1,0,5,577000,1.0,0,,,,0
NS-01625,60,Male,Sedan,Electric,Tier 2,25,11,747000,1.0,0,,,,0
NS-00560,31,Male,Hatchback,Electric,Tier 1,0,2,601000,1.0,0,,,,0
NS-01142,48,Female,Two-Wheeler,CNG,Tier 2,20,0,198000,1.0,0,,,,0
NS-01120,49,Female,Sedan,Petrol,Tier 2,20,2,912000,1.0,0,,,,0
NS-00513,60,Female,Two-Wheeler,Petrol,Tier 1,25,12,66000,1.0,0,,,,0
NS-00634,43,Female,Hatchback,Petrol,Tier 1,50,5,435000,1.0,0,,,,0
NS-02064,41,Female,Two-Wheeler,Petrol,Tier 3,35,10,138000,1.0,1,9500.0,Collision,Clear,0
NS-01665,36,Male,Hatchback,Electric,Tier 2,20,4,360000,1.0,0,,,,0
NS-01013,44,Female,Hatchback,Diesel,Tier 2,35,7,627000,1.0,0,,,,0
NS-01932,52,Female,SUV,Petrol,Tier 3,45,7,1811000,1.0,0,,,,0
NS-01151,34,Male,SUV,Diesel,Tier 2,0,5,2159000,1.0,0,,,,0
NS-02247,28,Female,Sedan,Diesel,Tier 3,20,3,1057000,1.0,0,,,,0
NS-00117,42,Male,SUV,CNG,Tier 1,0,1,2168000,1.0,0,,,,0
NS-00741,51,Male,Two-Wheeler,Petrol,Tier 1,0,1,69000,1.0,0,,,,0
NS-02213,39,Female,Two-Wheeler,Petrol,Tier 3,20,12,61000,1.0,0,,,,0
NS-01975,56,Female,Hatchback,Diesel,Tier 3,0,3,680000,1.0,0,,,,0
NS-01082,36,Male,SUV,Diesel,Tier 2,20,15,1808000,1.0,0,,,,0
NS-01811,55,Female,Hatchback,Petrol,Tier 3,20,13,515000,1.0,0,,,,0
NS-00831,36,Female,Two-Wheeler,Petrol,Tier 1,35,13,168000,1.0,0,,,,0
NS-00120,36,Female,Two-Wheeler,Electric,Tier 1,50,4,142000,1.0,0,,,,0
NS-00657,41,Male,Two-Wheeler,Petrol,Tier 1,0,11,63000,1.0,0,,,,0
NS-02187,42,Male,Sedan,Petrol,Tier 3,50,8,848000,1.0,0,,,,0
NS-02151,62,Male,SUV,Diesel,Tier 3,0,7,2150000,1.0,1,15200.0,Natural Disaster,Clear,0
NS-02349,27,Male,Hatchback,Petrol,Tier 3,25,11,450000,1.0,0,,,,0
